gpio,timestamp
23,1544694412765.3486
24,1544695910148.8088
23,1544696597768.5596
23,1544696606250.2764
23,1544696623313.969
22,1544697251454.6924
23,1544698494644.2346
22,1544699430638.1453
23,1544699756093.9285
24,1544702363245.2014
24,1544704269959.512
24,1544704429717.3455
22,1544707862764.3855
23,1544711092594.6982
22,1544711499827.7473
23,1544711877925.3108
23,1544713843751.66
22,1544715719985.864
23,1544715720627.941
22,1544715859591.4412
23,1544715911383.7134
24,1544716129260.2754
23,1544716129260.2559
22,1544717409941.2026
22,1544717982208.395
23,1544720801658.5234
23,1544722174411.8691
23,1544722361830.902
23,1544723634638.3157
24,1544723916133.65
23,1544724509208.2444
23,1544725001966.1047
22,1544725602876.0247
22,1544726538982.8398
22,1544726704895.6543
22,1544727447575.4915
22,1544729164060.4048
23,1544730783879.391
23,1544733278915.534
23,1544734117619.8962
22,1544736987655.1853
23,1544739741975.3157
23,1544743706965.397
22,1544745205148.1482
22,1544747258391.1553
22,1544748349559.9153
23,1544750018099.359
24,1544751803430.8108
23,1544752134662.772
22,1544752744201.8
23,1544752744201.8003
23,1544753229631.4219
23,1544754719658.2834
23,1544755041070.0027
22,1544755507386.3262
23,1544755821187.454
24,1544758094104.6882
23,1544758792953.5107
24,1544761403898.9185
23,1544761586996.2744
24,1544762237135.7815
23,1544764559507.3416
22,1544764868277.4607
24,1544764868277.429
22,1544764974825.608
22,1544765292841.2373
22,1544766051913.2134
23,1544767011137.9539
22,1544769701187.4033
22,1544770329618.333
24,1544775109191.913
22,1544775693824.2483
22,1544776418723.5828
23,1544779793348.0405
23,1544780184795.8862
22,1544781375725.9749
23,1544782647965.9211
23,1544783300314.6978
23,1544785317004.7393
22,1544785471361.557
24,1544785949867.8264
22,1544785958537.0466
22,1544786517594.607
22,1544787073811.03
24,1544787491940.5488
23,1544787594679.8655
23,1544787897488.7517
24,1544789207172.0227
24,1544789207684.5442
24,1544789834112.2512
22,1544791036570.7832
24,1544791898678.6082
22,1544792010753.9905
24,1544793096218.4504
22,1544793899380.2935
23,1544794073997.9595
23,1544794505139.3394
23,1544794761446.7976
23,1544794840845.8503
24,1544796475479.039
24,1544797166829.697
23,1544797216440.3086
22,1544797683966.8325
23,1544798112384.8982
22,1544800764859.8062
24,1544801752184.5796
22,1544805514153.033
23,1544808276270.6973
24,1544808646553.4326
24,1544810750033.3345
24,1544810821482.804
23,1544811113529.8484
24,1544811113529.831
23,1544812262455.428
22,1544815005026.8623
23,1544815166468.6045
23,1544815482290.5884
23,1544819419515.8408
23,1544821169180.0994
23,1544822168705.2725
22,1544823275257.449
23,1544824957569.7065
24,1544827152876.2566
24,1544827544197.4324
23,1544828463092.6228
23,1544829861963.595
23,1544830534987.7678
22,1544831448181.187
24,1544831448181.1633
24,1544833567557.9329
24,1544833965885.2249
24,1544834886684.15
22,1544836749029.8726
23,1544837011934.795
24,1544837269384.5632
22,1544838754633.2048
22,1544840229937.145
22,1544844667443.612
24,1544845709182.81
23,1544847590842.4265
23,1544848754966.3364
23,1544848850290.4482
23,1544850622986.7332
24,1544852027705.3308
23,1544852409828.5796
24,1544853349047.5435
23,1544854300018.657
22,1544858556608.1396
22,1544859494711.1099
22,1544863150011.0645
23,1544863362269.681
24,1544863714208.927
23,1544864186396.9011
23,1544868795430.5752
23,1544869226424.618
22,1544871529600.1418
22,1544871533322.8179
22,1544872142953.5735
24,1544872837156.715
24,1544872964905.138
24,1544873871935.1047
24,1544874921093.4158
23,1544875166742.0825
23,1544877366231.551
22,1544878029811.6118
24,1544878914489.0066
23,1544879502262.1812
24,1544880980994.3967
23,1544881063242.204
24,1544882791878.7583
23,1544882963584.2986
23,1544883093899.4958
23,1544884932268.7822
23,1544887782218.5938
22,1544888570367.5745
22,1544889391711.989
23,1544889868791.403
23,1544893510033.8413
22,1544893709472.0608
23,1544893933819.8906
23,1544894425540.2832
22,1544894913934.2698
23,1544894937616.4714
22,1544896091204.4429
23,1544897753452.1099
23,1544898230444.3472
22,1544898497519.2383
24,1544898792121.3376
24,1544899212769.44
24,1544902396684.0403
22,1544902783240.1252
23,1544904068850.1377
23,1544904700821.5586
22,1544907638319.6514
23,1544908228746.2375
24,1544909661796.8005
24,1544909730751.4443
24,1544910169111.816
23,1544911055342.1484
23,1544911269995.5107
24,1544911467359.462
24,1544913666428.1091
24,1544916573661.7366
23,1544917105483.372
23,1544917925315.1438
23,1544919679066.288
24,1544920665730.475
23,1544920708720.226
24,1544920778146.4478
24,1544921660064.308
24,1544921716870.824
22,1544921976391.6504
22,1544922287509.8135
24,1544922565252.6338
23,1544924082900.9666
23,1544926912780.3489
23,1544932868292.9607
23,1544932981845.4053
22,1544935219900.8872
23,1544937878751.9895
23,1544939566783.6345
23,1544939598430.8523
23,1544940972803.8462
23,1544941357137.5083
22,1544943138851.8623
23,1544943964512.6448
