gpio,timestamp
23,1547724416843.8433
23,1547730004408.3154
23,1547730900638.2295
23,1547732568943.858
22,1547733026945.8289
23,1547733206673.9104
23,1547733651025.5266
23,1547737848204.0789
22,1547740553820.3845
23,1547741462326.501
24,1547745264131.718
23,1547745643627.4446
23,1547746859755.745
23,1547747648037.205
23,1547752305851.4714
23,1547753025746.4875
23,1547755767390.4617
23,1547760640459.122
24,1547763150367.2397
24,1547763729232.1196
24,1547763793841.3455
22,1547765224468.9749
23,1547768165484.3403
24,1547768550434.113
24,1547772431651.1165
23,1547773129929.7236
23,1547773858483.4224
24,1547774184017.9795
23,1547774549266.1648
23,1547774735404.019
24,1547776804392.5942
23,1547777352225.7998
23,1547780238390.0232
22,1547784742767.7092
24,1547784984856.9778
22,1547789022637.1282
23,1547789499488.588
24,1547789837324.7266
23,1547792741715.9014
23,1547793128477.8706
23,1547793842613.8457
22,1547793954369.9
22,1547795767926.8542
23,1547796520812.3135
22,1547796699210.1685
23,1547796970277.6611
24,1547797501553.062
23,1547800013277.582
24,1547801206686.9624
24,1547801990848.1704
23,1547802198100.0007
24,1547802947894.2441
23,1547804604404.4568
24,1547805692185.195
24,1547806666068.9104
23,1547811255509.192
22,1547812967794.2732
23,1547812967794.242
24,1547812967794.239
22,1547813124497.034
22,1547815604160.3857
23,1547818877929.8752
23,1547821042852.3247
23,1547822309164.0032
24,1547823440425.5496
23,1547823617216.97
24,1547824253587.2798
24,1547825015129.7449
23,1547825018693.635
23,1547828288732.1045
22,1547828631666.9336
23,1547831062223.9045
23,1547831266458.7205
24,1547838037526.1248
23,1547838077055.6875
23,1547838208032.753
22,1547838805895.6995
23,1547839873385.6985
23,1547840318873.3025
22,1547844105113.7263
23,1547844293335.4907
23,1547844505790.675
24,1547845524420.2668
24,1547846737117.4573
22,1547848124183.7344
23,1547849054449.1328
23,1547849901500.7993
22,1547853490632.095
23,1547854422534.2183
23,1547854544426.8381
24,1547854563537.134
23,1547854987426.1094
23,1547857088473.434
23,1547857993717.4656
22,1547860293808.9893
23,1547860995446.2332
22,1547864192003.7969
24,1547865373916.239
22,1547867261217.6978
24,1547868110511.3682
22,1547868161040.0542
24,1547872745400.8862
23,1547873416547.5205
22,1547873644560.5845
24,1547874274038.8508
23,1547875672070.4382
23,1547876332357.5967
23,1547876420113.397
23,1547876422946.2937
23,1547876634703.648
24,1547876920322.8025
23,1547877581528.2168
23,1547881671538.452
24,1547881671538.4194
23,1547882831273.547
24,1547882831273.531
24,1547882832013.5906
24,1547884608872.691
24,1547886261499.3372
24,1547886548423.4521
22,1547887429812.727
23,1547890029731.7256
23,1547890493427.321
23,1547892414675.4385
22,1547892797396.1316
23,1547893453798.7053
23,1547893628584.2278
23,1547893732653.3213
23,1547895327001.2397
23,1547899783358.2605
24,1547900148478.4573
22,1547900384392.9387
22,1547901989667.4985
23,1547902634569.8633
23,1547906011156.4436
24,1547906011156.4258
24,1547906011157.3025
23,1547906011157.3032
22,1547906011157.5432
23,1547906011157.542
24,1547906011157.543
23,1547906011157.5974
24,1547906011157.5967
23,1547907290386.1729
24,1547907526037.0598
22,1547908228633.9126
24,1547912424882.984
22,1547912467407.5166
23,1547914220703.1047
24,1547915459994.478
24,1547916430003.2244
23,1547916509060.8733
23,1547920059591.317
23,1547922144210.3376
23,1547923344924.9565
22,1547926166071.7273
23,1547928184325.4104
22,1547928192903.4263
22,1547929835543.697
23,1547930947893.4495
23,1547931530697.7297
23,1547933784430.8792
22,1547934119858.6663
24,1547935314168.8342
22,1547937662660.4258
23,1547937662660.4092
24,1547937662660.4092
23,1547939676396.5215
23,1547942331145.0923
22,1547942670666.5938
23,1547944832217.2957
23,1547945413329.222
23,1547946019413.647
23,1547946069314.7537
22,1547946550688.1997
22,1547948515316.0771
22,1547948792326.5068
22,1547949783125.463
23,1547949783125.4456
24,1547950202881.7722
24,1547954353094.3267
22,1547955589573.973
23,1547956526987.6753
23,1547956728171.4548
24,1547958184990.6672
23,1547958578638.214
23,1547960136796.668
23,1547961984928.37
24,1547962663331.6038
23,1547962768431.5334
24,1547971375859.2004
23,1547973275233.1082
24,1547974131860.389
24,1547975573957.248
23,1547975633329.6
23,1547976262421.856
24,1547976592114.194
23,1547977721376.5325
22,1547980867554.7036
24,1547983879529.8005
24,1547989415833.713
22,1547990006474.8499
23,1547991110465.5332
23,1547991550199.534
22,1547991950700.7917
22,1547992795008.5354
24,1547992807720.6167
24,1547992824079.1868
23,1547993726171.4482
23,1547993810181.8064
23,1547993848949.7664
24,1547996072568.3442
24,1547996683287.7988
24,1547996903421.395
24,1547998400092.1887
23,1547998734524.9585
23,1547998734525.1082
24,1547998734525.0864
23,1547998734525.2673
23,1547998746784.6382
23,1547999183748.6062
23,1547999183748.7488
23,1547999184981.409
23,1547999186190.7107
23,1547999186190.728
23,1547999186190.7366
23,1547999186190.798
23,1547999186190.809
23,1547999186190.8496
23,1547999186190.8535
23,1547999186190.8809
23,1547999186190.8975
23,1547999186190.9038
23,1547999186190.9563
23,1547999186190.9934
23,1547999186191.0305
23,1547999186191.0452
23,1547999186191.0608
23,1547999186191.1277
23,1547999186191.155
23,1547999186191.2046
24,1547999186191.2056
23,1547999186669.326
23,1547999186669.3274
23,1547999186669.4253
23,1547999186669.532
23,1547999186669.5613
23,1547999186669.6394
23,1547999187469.9988
23,1547999187470.0273
23,1547999187470.0576
23,1547999187470.0876
23,1547999230516.896
23,1547999230516.9265
24,1547999230516.9275
22,1547999702613.4304
23,1548000894632.0767
24,1548000959036.1975
23,1548001353699.8254
23,1548004097508.5452
24,1548004259639.3176
23,1548008010062.9011
23,1548010837400.9236
