gpio,timestamp
24,1542195653051.744
24,1542195654123.6492
24,1542195655171.627
24,1542195657020.8755
24,1542195657638.824
24,1542195659373.5234
24,1542195659656.9436
24,1542195659921.2346
24,1542195661112.051
24,1542195662408.2139
24,1542195664345.687
24,1542195666049.9375
24,1542195666100.666
24,1542195666514.1455
24,1542195667038.107
24,1542195668967.3818
24,1542195669289.714
24,1542195674094.8882
24,1542195676922.6797
24,1542195677023.4504
24,1542195677641.1716
24,1542195678361.9802
24,1542195682178.4644
24,1542195682654.4944
24,1542195683707.231
24,1542195683894.4753
24,1542195684280.4973
24,1542195684602.2412
24,1542195685177.3582
24,1542195686474.2053
24,1542195689960.5452
24,1542195690121.1443
24,1542195694498.0718
24,1542195694803.5723
24,1542195694867.7244
24,1542195695081.8108
24,1542195698003.7217
24,1542195698052.1575
24,1542195698413.0276
24,1542195699359.136
24,1542195700324.1726
24,1542195700781.8494
24,1542195702418.7368
24,1542195704283.6116
24,1542195704571.8535
24,1542195705611.6758
24,1542195706717.7344
24,1542195707617.4216
24,1542195707804.317
24,1542195707958.9478
24,1542195708573.5227
24,1542195712014.8687
24,1542195713507.6511
24,1542195713785.2222
24,1542195713981.4866
24,1542195714514.3296
24,1542195718369.0166
24,1542195718615.8037
24,1542195719278.2183
24,1542195721344.7505
24,1542195721924.7185
24,1542195722112.4817
24,1542195722396.1824
24,1542195723209.7422
24,1542195724901.493
24,1542195724901.6826
24,1542195725929.089
24,1542195728316.6646
24,1542195728534.8323
24,1542195732517.0503
24,1542195733761.552
24,1542195734916.4785
24,1542195736008.1072
24,1542195736161.384
24,1542195736798.913
24,1542195737036.4824
24,1542195739684.8125
24,1542195739740.8374
24,1542195740096.8374
24,1542195740595.1174
24,1542195741640.1975
24,1542195741739.2617
24,1542195742317.2783
24,1542195743294.5063
24,1542195743408.0864
24,1542195743437.6907
24,1542195743852.7078
24,1542195743969.4246
24,1542195744434.6213
24,1542195745585.0454
24,1542195745923.3555
24,1542195746153.7505
24,1542195746155.7732
24,1542195748143.4014
24,1542195749193.4348
24,1542195751177.1423
24,1542195752823.6636
24,1542195753262.7107
24,1542195755113.3289
24,1542195755330.558
24,1542195755342.065
24,1542195755811.5908
24,1542195756429.9546
