gpio,timestamp
23,1542972616785.9775
24,1542972616785.9734
22,1542972616785.9536
23,1542972616786.0322
24,1542972616786.0317
23,1542972621804.03
24,1542972621804.0193
22,1542972631535.9192
23,1542972631535.9055
24,1542972631535.904
22,1542972631535.9067
23,1542972631535.9065
22,1542972631535.91
23,1542972631535.9082
24,1542972631535.9163
24,1542972669907.9946
22,1542972713797.0508
24,1542972874675.793
22,1542973141557.9075
23,1542973381825.7427
24,1542973900965.1064
22,1542974172075.083
22,1542974679832.659
22,1542974763140.6582
23,1542974763140.6436
24,1542974763140.6453
24,1542975232258.373
23,1542975346035.5466
24,1542975436020.074
22,1542975451546.564
23,1542975803828.8132
22,1542975826429.4475
23,1542975894814.8577
22,1542975897723.5159
24,1542976249045.8
24,1542976256348.0164
24,1542976473663.2288
22,1542976643697.7358
24,1542976774013.644
22,1542976795147.261
22,1542976837840.9543
23,1542977548061.4656
24,1542977634115.9236
22,1542977638216.566
22,1542977952262.4297
24,1542978149721.547
24,1542978204662.4258
23,1542978612207.85
22,1542978727643.8896
24,1542978804484.0059
23,1542979136846.6587
22,1542979195973.6042
24,1542979341395.4358
23,1542979463029.9504
22,1542979895010.8694
24,1542980001524.0176
24,1542980775371.0718
23,1542980936076.4973
24,1542980977397.0303
23,1542981039761.1672
24,1542981111504.1895
24,1542981184365.546
22,1542981260730.4646
23,1542981263102.319
23,1542981294353.2407
23,1542981669582.7312
23,1542981702909.7954
23,1542981809834.562
23,1542981856522.3523
24,1542981904321.9355
24,1542982070336.4202
23,1542982343229.5916
22,1542982556035.5059
24,1542982765686.3508
24,1542982974313.7126
24,1542983216423.6921
24,1542983487506.1863
23,1542983640275.9746
23,1542983968720.3628
24,1542984045919.91
23,1542984127051.1675
23,1542984382031.6755
22,1542984523751.6362
22,1542984566415.8635
24,1542984921934.579
23,1542985043874.8906
23,1542985218163.7463
22,1542985463629.4922
23,1542985520209.1694
23,1542986159183.7568
24,1542986350132.7192
24,1542986783400.2327
24,1542986844855.212
24,1542987053895.4717
24,1542987111201.548
24,1542987389070.226
22,1542987511013.454
24,1542987619838.524
23,1542987712603.4285
24,1542987970904.1824
22,1542988451761.6106
23,1542988451761.5881
24,1542988526948.962
23,1542988768537.5159
24,1542988893445.878
22,1542989381909.7397
23,1542989610143.4377
23,1542989881789.968
23,1542990197562.5444
22,1542990716937.5308
22,1542990833270.8584
24,1542991161102.0833
24,1542991717231.521
23,1542991738319.5735
24,1542992026951.2786
23,1542992164154.966
24,1542992401305.0674
23,1542992824699.3025
24,1542993072908.6204
22,1542993117517.012
23,1542993440009.9233
24,1542993493036.7395
22,1542993508438.865
23,1542993669986.7893
23,1542993731191.2964
22,1542993789305.3242
22,1542994219734.5823
23,1542994528628.8743
22,1542994632889.9402
23,1542994718553.612
23,1542994984908.905
23,1542995047438.135
22,1542995137780.1892
23,1542995403666.4458
22,1542995997242.7734
22,1542996136520.8115
23,1542996175377.8281
22,1542996221426.423
23,1542996732565.4417
22,1542996828887.6377
23,1542996932548.7344
22,1542997302707.101
23,1542997427703.0454
23,1542997502167.6748
22,1542997595186.5974
24,1542997619000.3123
24,1542997697800.335
24,1542998077760.687
23,1542998304933.7402
23,1542998419287.8523
23,1542998551478.3042
22,1542999028506.4412
24,1542999319776.8767
22,1542999329962.9094
24,1542999697970.4158
23,1542999786903.1582
24,1542999909216.4856
24,1543000081217.334
24,1543000087687.1687
23,1543000466508.7632
24,1543000611350.1084
22,1543000661987.568
22,1543000870172.0403
24,1543001648027.3643
23,1543001650253.678
22,1543002182413.514
24,1543002232305.1206
24,1543002316418.3604
22,1543002415991.5623
24,1543003336189.472
22,1543003397369.563
24,1543003400075.832
23,1543003751261.7153
22,1543003941960.7864
24,1543004508114.5896
24,1543005229260.8906
24,1543005475807.4985
22,1543005669763.5366
23,1543005863022.939
24,1543005898292.5156
23,1543006148993.566
22,1543006194921.8413
24,1543006268969.0784
23,1543006714700.785
23,1543007498798.6807
22,1543007712093.9705
24,1543007817813.7312
24,1543008075232.9385
24,1543008666521.2876
24,1543008794042.7476
22,1543008826940.5154
22,1543008848521.5032
24,1543008906299.7468
22,1543009123912.762
24,1543009230489.2607
22,1543009813295.5032
22,1543009880421.8591
24,1543009931196.0483
23,1543010314448.1646
22,1543010464663.2112
23,1543010479058.2888
22,1543010732360.9727
22,1543010741764.4731
23,1543010822613.3367
24,1543010889393.8542
22,1543010912858.0967
22,1543011051542.8367
24,1543011323148.5396
23,1543011593566.6936
23,1543011608324.4814
22,1543011878814.0344
23,1543011899341.8252
24,1543011899341.8079
23,1543012100582.829
22,1543012451010.16
24,1543012631797.3713
24,1543012671017.4873
23,1543012729235.0847
23,1543012738894.9524
22,1543012877541.8855
24,1543013215586.1125
22,1543013381066.848
22,1543013504273.2585
22,1543013519641.0173
22,1543014063103.6611
23,1543015291810.7913
23,1543015481013.27
22,1543015555642.9922
24,1543015668429.112
22,1543015933761.245
23,1543016011534.981
23,1543016027221.58
24,1543016505734.829
22,1543016601968.8367
24,1543016685564.7703
22,1543016858109.2712
22,1543016869554.5269
23,1543017486622.1206
