gpio,timestamp
23,1544011641819.8538
24,1544011677960.6355
24,1544012436679.1165
24,1544012800870.8782
23,1544013066648.4946
22,1544015233799.7227
23,1544018582673.2024
24,1544019614429.0457
22,1544020905099.491
22,1544020923965.9106
23,1544024614566.2454
23,1544024825010.1465
22,1544025800572.3647
22,1544027490275.37
22,1544028768721.9001
23,1544029757704.8884
22,1544030112488.243
24,1544032295230.9414
22,1544032401441.8496
23,1544032537141.0261
22,1544034084855.0894
23,1544036734074.2905
24,1544038211012.641
22,1544038546798.319
23,1544039096322.6729
23,1544040594677.591
24,1544040660721.373
23,1544042456815.6948
23,1544045138040.7163
23,1544045729844.7446
22,1544049419580.9302
22,1544052892231.7356
24,1544055165306.9954
23,1544056464719.9133
23,1544057241986.3406
23,1544063014976.2632
23,1544064429900.7117
22,1544065351848.2468
23,1544066699018.1414
24,1544069032520.7876
24,1544072267838.9895
23,1544072771111.151
23,1544072888290.5698
24,1544073341504.893
22,1544074646812.7368
24,1544075056523.725
24,1544076657335.8293
22,1544077864788.1782
23,1544081544670.3376
23,1544081722205.1099
23,1544081738544.5225
24,1544081797720.2913
24,1544083193154.0654
24,1544083439834.674
22,1544083604472.082
22,1544083993781.994
22,1544085293063.05
23,1544085293063.0317
24,1544085293063.0298
24,1544085362285.174
22,1544087444203.3066
24,1544089412369.8076
24,1544090108640.7148
22,1544093523806.6812
22,1544093630124.4846
23,1544094179727.1406
23,1544097839220.2327
22,1544098952489.4785
23,1544100737619.0896
24,1544101021573.755
23,1544102542647.5688
23,1544104518775.2803
22,1544104612977.3027
24,1544107192420.42
23,1544108027817.7043
24,1544108521100.6113
23,1544108897830.1536
23,1544109192729.8145
23,1544109654500.3594
22,1544109723055.2664
24,1544110590969.0762
23,1544112052815.8306
23,1544112089994.6848
23,1544112282433.422
24,1544116952748.278
22,1544117531207.7297
23,1544119517507.5432
23,1544120991329.2942
23,1544121817414.0771
23,1544122117484.012
24,1544122632186.1782
24,1544124211061.2358
24,1544127123733.1345
24,1544128486616.5564
23,1544131784454.734
23,1544134893315.4146
22,1544136667908.1392
23,1544137987904.3865
22,1544140550819.2288
23,1544146250070.8909
24,1544147537304.7231
23,1544147660775.6436
23,1544148272812.4182
23,1544149605847.3264
24,1544149786863.7651
23,1544151034166.521
24,1544151133069.3015
24,1544151801671.477
23,1544152164600.9155
22,1544153067234.5803
23,1544154184553.0415
23,1544155182029.688
22,1544155806900.4133
22,1544155838174.1663
24,1544157396368.9932
22,1544162132391.0505
23,1544163165147.298
24,1544164050570.4683
22,1544165935631.3428
22,1544166187154.432
23,1544166945841.9956
22,1544167382896.7256
23,1544167530344.6897
23,1544169793721.2864
24,1544173185285.2183
24,1544178043732.312
22,1544178102326.7515
23,1544179786887.8298
23,1544180382748.1917
22,1544180734276.4893
23,1544181361726.4907
23,1544182166123.9648
24,1544182494900.6973
24,1544183657938.4773
24,1544186535029.5134
22,1544187097271.5576
24,1544188205112.3887
22,1544189324688.5798
23,1544189324688.5498
23,1544189569678.4575
22,1544192041371.1777
23,1544192223640.1675
23,1544192671007.2947
24,1544193599866.6362
22,1544193975742.6416
24,1544195700434.9128
23,1544196136802.8203
23,1544196162321.8657
24,1544196162321.8474
23,1544199893838.4624
24,1544201533940.8088
24,1544202943073.7175
23,1544203131949.3025
24,1544203525954.8376
22,1544204090596.128
22,1544205287482.0227
24,1544206097108.7659
22,1544208069790.385
24,1544208488575.9912
24,1544208755610.5662
23,1544209982315.575
24,1544211296454.5688
24,1544212659264.78
23,1544213456764.8396
24,1544214120316.9653
22,1544220309622.9531
22,1544221420261.426
23,1544223588090.4897
23,1544225812295.7104
23,1544227020509.9788
23,1544229513654.0085
24,1544229638095.0354
23,1544229738768.7666
22,1544230216872.5562
23,1544230960125.9148
24,1544232809482.7322
23,1544237818359.0547
23,1544238094771.4058
22,1544243178504.963
24,1544244148002.75
22,1544249564338.747
23,1544249703056.3923
23,1544252066608.804
22,1544253411610.0425
23,1544255032817.6099
23,1544256187578.6575
23,1544257434815.1885
23,1544258163775.7717
24,1544258272953.4631
23,1544259192069.3672
23,1544262840139.9216
24,1544264103271.2532
24,1544265206562.0813
24,1544266748324.8591
23,1544268377583.7678
22,1544269037937.3784
24,1544269037937.3481
22,1544269864274.7104
22,1544270930878.584
23,1544270964753.5764
23,1544272050593.7268
22,1544272659700.1125
24,1544272705789.1846
24,1544272776323.5615
23,1544273530952.3455
23,1544273647681.986
22,1544275364862.375
24,1544275988243.577
23,1544277289900.356
23,1544278518091.969
23,1544278697024.3071
23,1544281006573.0786
22,1544281465265.1748
24,1544282895230.5205
24,1544283204919.2944
22,1544286035554.4866
24,1544287638262.6692
22,1544288422479.541
24,1544289894295.9683
22,1544290394129.8218
23,1544290502313.5793
23,1544291220013.9958
23,1544291780680.0454
23,1544293610003.6863
24,1544294578572.532
24,1544295194860.2563
24,1544295740728.324
23,1544297172254.5718
24,1544299231634.217
23,1544299332572.107
23,1544299456805.0325
23,1544300231798.8213
23,1544300567868.5298
23,1544300585213.5188
22,1544300822318.1755
23,1544301569773.9539
23,1544301576126.353
24,1544303547809.2874
23,1544305487891.21
22,1544309088294.261
23,1544311347454.8164
22,1544311494392.0715
23,1544312988461.9802
23,1544315004123.9448
23,1544317643027.9546
22,1544318586321.119
24,1544319815231.7583
24,1544324803153.6792
23,1544327910281.407
23,1544328656507.0093
22,1544329485881.3477
22,1544332794487.477
22,1544334138672.053
22,1544337757451.218
22,1544338809419.5183
22,1544339660085.1553
24,1544339660085.126
22,1544339736697.823
23,1544339944599.4841
23,1544340116953.4194
23,1544341648478.4673
24,1544345522998.8828
22,1544347269911.2144
24,1544347759618.1704
22,1544351229102.6667
23,1544351229102.6387
24,1544351229102.637
24,1544352377140.5415
23,1544352699307.4226
23,1544354478832.3616
23,1544355763551.6875
22,1544356409994.3738
23,1544356839265.5195
22,1544357195590.1113
24,1544357195590.0818
24,1544357355278.821
22,1544359061372.8567
22,1544360339229.193
23,1544361581016.5159
23,1544361902545.4639
23,1544364544417.169
23,1544364568177.335
22,1544364886312.5918
23,1544365014789.217
23,1544371185876.28
23,1544371190539.337
22,1544374344489.0142
23,1544374344488.983
24,1544374344488.9832
23,1544375814261.9963
22,1544375847047.267
24,1544376199348.5657
23,1544376537478.628
24,1544376817939.597
23,1544377516417.6946
23,1544378687953.0999
23,1544379414609.2544
23,1544382398180.686
23,1544382634326.9375
23,1544383685456.4524
23,1544383708690.1262
23,1544384147349.0193
23,1544385606879.8884
24,1544386770234.7869
23,1544389433200.079
24,1544389925990.273
22,1544390969994.753
24,1544391410402.701
22,1544392726311.512
22,1544393565727.9138
22,1544394389385.7705
23,1544395919425.8335
23,1544396676460.4895
22,1544399894868.0444
22,1544400054434.8762
23,1544400127404.9788
23,1544401591266.6787
23,1544402256883.8586
24,1544404442507.4128
24,1544405131368.9812
23,1544405169125.979
24,1544405232221.2295
24,1544405665565.9668
23,1544405970185.8599
23,1544408227142.9126
23,1544411032065.5815
22,1544412821567.5034
23,1544413117888.409
22,1544413605477.9536
23,1544413745746.3967
23,1544414277884.6929
22,1544415374618.0295
24,1544415979499.179
22,1544417617258.6265
23,1544417904802.3215
23,1544418887071.2002
24,1544419611777.2678
23,1544421619357.3774
23,1544421717442.2424
23,1544422530700.9424
22,1544422628890.117
24,1544423464136.565
22,1544428267228.8184
23,1544429165790.0676
23,1544429506652.0364
24,1544431168793.6587
23,1544434625713.5479
24,1544437422004.8584
23,1544438234631.5586
23,1544439099818.051
23,1544442183248.0955
24,1544443072124.9412
24,1544443276276.1677
22,1544445863019.6587
23,1544446543539.9724
24,1544449009612.581
22,1544449134293.2275
23,1544451158749.4915
24,1544451862717.434
24,1544454589490.466
23,1544455407425.503
22,1544457692886.694
22,1544458657193.0698
23,1544459391194.2874
22,1544459613459.0542
24,1544459804769.0703
24,1544461712980.8013
23,1544462133741.7383
22,1544462690238.8953
22,1544463899111.1707
23,1544467127141.5974
22,1544469784390.3032
23,1544472183021.5327
22,1544473062783.932
23,1544474204390.4165
23,1544474254968.3513
23,1544474337873.0806
22,1544474682894.6501
23,1544476554355.9553
24,1544476983679.1934
24,1544477823770.703
24,1544478191490.3284
23,1544478508389.5334
23,1544479299572.277
22,1544480183674.532
24,1544481303501.2776
22,1544482479916.0093
23,1544482733683.6926
22,1544484954014.5698
23,1544487241246.4937
23,1544487469219.668
23,1544487722184.091
22,1544489511692.9727
23,1544490837139.1226
23,1544493013632.5107
24,1544493912466.283
24,1544494799786.1953
22,1544494981617.6895
23,1544495814308.5117
24,1544497861896.3171
22,1544497899182.2632
23,1544499254948.3157
24,1544501448653.1511
23,1544503931788.5159
23,1544504768106.4756
24,1544505440832.97
24,1544507829708.01
23,1544508204632.683
23,1544508359463.2778
23,1544508545582.0566
24,1544509043733.9304
24,1544509779696.211
23,1544510240314.571
24,1544510490004.5493
24,1544511672144.4324
24,1544511927841.128
24,1544512566317.5994
23,1544513607445.4148
24,1544515207901.034
22,1544517386148.89
22,1544520989719.752
23,1544521058973.336
22,1544522620494.9697
22,1544523663461.168
23,1544529734504.1716
23,1544531742657.376
23,1544535034949.2993
23,1544535205326.0823
23,1544535935742.024
23,1544537434603.1592
24,1544537542742.9824
24,1544537799629.9846
23,1544538167325.2014
22,1544540885015.432
23,1544541692857.844
23,1544542032494.6846
24,1544542406295.4663
22,1544543330998.5933
22,1544544613493.809
24,1544545705271.6753
24,1544545803629.2788
23,1544547391690.255
24,1544547909767.8167
23,1544548672615.4175
23,1544548772298.837
23,1544552481524.8752
23,1544552665782.096
23,1544552689116.5405
23,1544555688074.9177
23,1544558240581.4653
23,1544559883833.851
22,1544561693523.9019
22,1544562265444.7468
24,1544563549960.8735
23,1544564602408.7815
24,1544566178881.9849
24,1544567241801.3333
24,1544567939464.6719
24,1544569327857.8577
23,1544571377430.861
22,1544573553731.5168
22,1544574916450.9937
24,1544575606665.4587
23,1544576074432.979
23,1544577183205.9565
24,1544578038044.1675
22,1544578540209.3076
22,1544578608795.4395
23,1544579864310.9329
24,1544580312523.1404
22,1544583037363.08
24,1544583459559.5354
23,1544586107627.7192
23,1544587256750.4094
24,1544587256750.3774
22,1544587967761.6
23,1544588508917.3667
24,1544589698133.0605
23,1544591044546.637
23,1544594265747.6616
22,1544596313483.2314
23,1544599401152.3262
24,1544600785845.1975
24,1544600849290.2744
22,1544602884769.2683
24,1544603003767.236
24,1544604999967.1846
24,1544606455786.2595
23,1544606823661.2517
22,1544609166908.9263
23,1544609340692.0173
24,1544611777522.4885
23,1544613153214.2532
23,1544614960230.804
24,1544615314784.065
24,1544615818499.98
22,1544616379372.7004
22,1544619112087.4927
22,1544619325864.058
24,1544621616901.6372
24,1544622860133.9304
23,1544623688205.9775
23,1544624099370.5837
23,1544627615090.955
23,1544631311957.523
23,1544634434765.734
24,1544636166695.5063
23,1544637268823.5452
22,1544641332928.3047
23,1544643572971.0203
23,1544644254272.2983
24,1544648007803.6182
23,1544648712069.525
23,1544649391383.579
24,1544650805227.6204
22,1544651062310.6846
24,1544656169914.0762
23,1544656261445.464
22,1544656980822.4028
23,1544656980822.3853
23,1544658427312.2996
22,1544658683705.4297
22,1544659511618.975
24,1544660990703.9546
23,1544662124128.5845
24,1544663346081.9097
23,1544665432536.165
24,1544667194146.344
24,1544668211930.3323
23,1544668486025.1248
22,1544669224724.107
23,1544669411967.692
24,1544669427734.8022
23,1544673486246.9722
24,1544675752279.338
23,1544678469301.9998
23,1544680402645.873
24,1544680484708.188
24,1544682571476.9473
23,1544682770335.7666
22,1544683561734.3584
23,1544683943109.2683
24,1544684388162.3254
22,1544685032570.0386
24,1544685893541.1482
23,1544686322187.2266
23,1544687157590.5361
23,1544689383141.497
22,1544690389861.6106
