gpio,timestamp
22,1542907982101.1482
24,1542907982153.3308
23,1542907982213.2148
23,1542907982612.612
23,1542907983349.7014
24,1542907983743.6758
22,1542907983886.2488
24,1542907984178.5537
23,1542907984211.4492
23,1542907984676.5166
23,1542907984822.8467
23,1542907985140.2698
23,1542907985287.3647
23,1542907985368.7905
23,1542907985518.7908
24,1542907985690.0132
24,1542907985802.2395
22,1542907986252.7827
24,1542907986909.253
23,1542907987368.8364
23,1542907988164.4077
22,1542907988410.327
23,1542907988745.5496
24,1542907988759.8313
23,1542907989020.127
24,1542907989527.711
23,1542907990023.135
23,1542907990329.0913
24,1542907990473.5632
24,1542907990618.875
24,1542907990947.6008
24,1542907991235.6265
24,1542907992020.648
22,1542907992348.712
22,1542907992548.4412
24,1542907992653.009
24,1542907992679.022
24,1542907992861.8018
22,1542907992865.7642
23,1542907992944.8738
24,1542907993007.9697
24,1542907993340.4788
23,1542907993850.5256
23,1542907994547.3604
22,1542907994780.5935
22,1542907994829.391
23,1542907995923.7012
24,1542907996076.0466
23,1542907996147.7102
24,1542907996429.4353
22,1542907996520.8286
23,1542907996802.54
22,1542907997454.4895
22,1542907997575.3904
22,1542907998197.7065
23,1542907998520.0295
24,1542907998624.8196
24,1542907998734.9285
23,1542907998864.8804
22,1542907999054.7966
23,1542907999054.7751
23,1542907999674.7205
23,1542907999927.0374
23,1542908000244.124
22,1542908000645.8662
23,1542908000789.136
23,1542908000893.2769
22,1542908001596.6558
22,1542908001952.588
22,1542908002425.7725
23,1542908002805.7322
22,1542908003249.451
22,1542908003470.072
23,1542908003663.4387
22,1542908003766.7458
22,1542908003923.2974
24,1542908003935.1436
23,1542908004213.7986
23,1542908004669.8274
22,1542908005002.2507
24,1542908005434.0825
23,1542908005899.3826
23,1542908006271.758
22,1542908007441.061
22,1542908007586.7537
22,1542908007672.8125
22,1542908007695.0256
23,1542908007862.9727
24,1542908008662.537
22,1542908009510.9028
23,1542908009597.1072
22,1542908009893.695
24,1542908011468.2126
23,1542908011956.0303
22,1542908011978.1814
24,1542908012157.6116
22,1542908012257.7395
22,1542908012285.367
22,1542908013094.2534
24,1542908013384.3557
23,1542908013393.4453
24,1542908013666.028
22,1542908014219.0874
23,1542908014433.689
22,1542908014725.7
24,1542908015054.3804
24,1542908015902.7295
24,1542908016370.249
23,1542908016559.403
24,1542908017159.8347
24,1542908017268.447
24,1542908017362.8684
23,1542908017547.9863
22,1542908017739.7236
23,1542908018055.4004
24,1542908018300.392
22,1542908018539.4934
22,1542908019160.1438
23,1542908019424.047
24,1542908019426.93
22,1542908019543.4692
23,1542908019619.2961
23,1542908020668.8254
24,1542908021123.6716
22,1542908021216.649
24,1542908021435.7898
24,1542908021935.7935
24,1542908021965.965
22,1542908022256.2786
24,1542908022357.098
22,1542908022588.7695
24,1542908023518.7556
24,1542908025964.64
22,1542908027000.5537
24,1542908027470.17
22,1542908027478.2102
24,1542908028187.074
23,1542908028440.3677
24,1542908028750.339
22,1542908029014.6282
24,1542908030297.6313
24,1542908030934.2122
22,1542908032322.7644
23,1542908033176.058
22,1542908033243.8923
23,1542908033243.869
22,1542908033796.986
22,1542908033838.381
23,1542908034500.351
23,1542908034652.9224
22,1542908035958.6472
23,1542908035958.6152
22,1542908036015.3545
22,1542908036074.6355
23,1542908036744.8018
24,1542908037479.0022
23,1542908037771.2524
23,1542908038260.3135
24,1542908038961.3774
24,1542908039283.598
24,1542908039728.2756
23,1542908042069.917
22,1542908042554.2341
23,1542908042563.7913
22,1542908042927.8694
22,1542908043408.974
23,1542908043471.858
23,1542908043520.154
22,1542908044382.5312
24,1542908044384.3142
23,1542908044647.8215
24,1542908045577.3035
22,1542908046021.4263
22,1542908046547.373
23,1542908046742.517
23,1542908046961.1584
24,1542908047093.0818
23,1542908047662.6404
24,1542908047994.68
22,1542908048202.3135
23,1542908048269.5168
23,1542908048432.6309
22,1542908048473.025
24,1542908048599.8276
23,1542908048843.0693
22,1542908049039.8005
22,1542908049230.7776
23,1542908049396.3396
22,1542908049446.813
23,1542908049597.0894
22,1542908050314.7288
22,1542908050463.3982
23,1542908050489.2725
23,1542908050609.0847
22,1542908050674.314
23,1542908050822.2996
23,1542908051006.217
24,1542908051196.684
24,1542908052486.5005
23,1542908052941.4797
24,1542908053749.265
