gpio,timestamp
24,1540670205066.0203
24,1540670207864.0642
24,1540670208934.0493
24,1540670209064.8115
24,1540670210560.8354
24,1540670213421.8352
24,1540670214182.2998
24,1540670214495.5125
24,1540670218418.7463
24,1540670220408.6873
24,1540670222555.4792
24,1540670226820.1536
24,1540670231399.6465
24,1540670233331.2507
24,1540670234221.5486
24,1540670238515.05
24,1540670240698.4348
24,1540670242329.1038
24,1540670246588.8772
24,1540670247195.6157
24,1540670247294.7456
24,1540670249073.9668
24,1540670251978.574
24,1540670254548.378
24,1540670256398.0764
24,1540670265393.0
24,1540670271158.8345
24,1540670272886.3105
24,1540670272974.8733
24,1540670276422.198
24,1540670277558.7856
24,1540670278117.0754
24,1540670285449.7336
24,1540670286745.2646
24,1540670287325.3667
24,1540670291044.862
24,1540670291045.4143
24,1540670292827.206
