gpio,timestamp
23,1542881413688.088
22,1542881413830.4902
22,1542881414007.7102
24,1542881414296.9146
23,1542881414467.9219
24,1542881414567.284
22,1542881414968.2595
22,1542881415275.6238
24,1542881415604.9707
22,1542881415840.1604
23,1542881416137.763
22,1542881416254.7056
23,1542881416847.3062
23,1542881417282.6897
24,1542881417309.635
22,1542881417420.2314
22,1542881417442.5305
23,1542881417445.9011
23,1542881417570.3672
24,1542881418264.5054
23,1542881418807.7268
23,1542881419603.651
24,1542881419725.9678
23,1542881420174.9639
23,1542881420537.8567
23,1542881420611.5718
24,1542881421148.265
22,1542881421209.7288
24,1542881421448.3623
22,1542881422222.017
23,1542881422346.476
24,1542881422519.0857
22,1542881423235.1018
22,1542881423884.4783
23,1542881424113.6123
23,1542881424411.109
22,1542881424617.8193
23,1542881424999.05
23,1542881425920.5103
24,1542881426142.9802
22,1542881426201.4841
23,1542881426637.556
24,1542881426672.0356
24,1542881426782.5862
23,1542881427291.4143
24,1542881428374.613
22,1542881429203.1733
24,1542881429405.6885
24,1542881429411.797
23,1542881429459.0427
22,1542881430178.0322
23,1542881430606.9758
22,1542881431287.0876
23,1542881431374.743
22,1542881431452.6023
24,1542881431856.1348
22,1542881432440.0156
23,1542881432618.9873
23,1542881432705.5095
24,1542881433654.7444
22,1542881434186.741
24,1542881434359.1533
23,1542881434563.521
23,1542881434806.1697
23,1542881435413.3782
24,1542881435922.2158
23,1542881436444.2476
22,1542881436600.3108
22,1542881436876.2795
24,1542881436979.6438
23,1542881437035.7825
23,1542881437172.1487
24,1542881437507.173
23,1542881438608.1313
22,1542881439206.622
24,1542881439290.061
23,1542881439374.177
23,1542881439429.662
23,1542881439651.816
23,1542881440216.769
24,1542881440266.3672
23,1542881440494.106
22,1542881440941.2112
23,1542881441035.4036
23,1542881441050.5322
23,1542881441871.0664
22,1542881442536.774
23,1542881442562.144
24,1542881442758.558
23,1542881442811.8743
24,1542881443150.4568
24,1542881443295.3254
22,1542881444606.9646
24,1542881444724.4766
23,1542881444747.4668
24,1542881444932.9321
23,1542881445432.267
22,1542881445462.1711
23,1542881445838.3928
22,1542881445939.8164
24,1542881446834.567
22,1542881447395.6045
22,1542881447460.0093
22,1542881448105.049
23,1542881448516.8176
24,1542881448675.83
24,1542881449293.394
22,1542881449386.422
24,1542881450399.3816
24,1542881450909.9868
23,1542881451244.7705
23,1542881451491.4224
24,1542881451668.8914
23,1542881451904.43
23,1542881451910.5513
24,1542881452820.273
23,1542881453298.063
24,1542881453504.7258
23,1542881454016.9734
23,1542881454489.765
24,1542881454698.1306
23,1542881454747.776
23,1542881454996.0955
22,1542881455376.5867
22,1542881455595.8718
24,1542881455638.697
23,1542881455884.3425
23,1542881456040.889
22,1542881456650.6616
23,1542881456854.1873
23,1542881457196.2632
22,1542881457700.873
23,1542881457960.8853
24,1542881458687.0234
23,1542881458851.0024
22,1542881458868.7075
22,1542881459234.7937
22,1542881459240.514
24,1542881459427.6008
22,1542881459549.9731
22,1542881460831.5483
23,1542881461613.7854
24,1542881461747.677
22,1542881461822.6929
24,1542881462214.8586
22,1542881462343.1602
23,1542881462371.6587
24,1542881463386.368
22,1542881463471.2585
23,1542881463902.9905
23,1542881464004.2053
22,1542881464128.25
22,1542881464345.7114
23,1542881464957.7004
23,1542881465188.2534
22,1542881465394.2502
22,1542881465462.215
24,1542881466280.9175
23,1542881466299.7283
23,1542881466453.3533
22,1542881466489.054
22,1542881466786.6665
22,1542881467059.412
24,1542881467455.1985
22,1542881467820.6792
23,1542881467891.2363
23,1542881468171.5334
23,1542881468308.3455
23,1542881468893.3433
22,1542881469766.3657
22,1542881470002.9053
24,1542881470774.8247
23,1542881471145.27
24,1542881471270.9658
23,1542881471690.1196
24,1542881471718.6636
23,1542881471905.8906
24,1542881472331.9043
24,1542881472426.911
22,1542881473130.3306
23,1542881473697.864
22,1542881473759.6807
23,1542881474259.7542
23,1542881474319.0205
24,1542881474705.5764
23,1542881474829.8225
22,1542881475098.366
23,1542881475354.0962
23,1542881475685.0857
24,1542881475713.3926
23,1542881475931.098
22,1542881477223.3494
24,1542881477340.4783
24,1542881477750.419
23,1542881478058.9001
23,1542881478416.9333
22,1542881478616.0671
23,1542881479035.0547
23,1542881479340.1658
22,1542881479453.4639
23,1542881479593.2363
22,1542881479834.419
23,1542881479989.9565
24,1542881480012.4429
24,1542881480247.2004
22,1542881480400.3826
23,1542881480787.018
24,1542881480988.263
23,1542881481056.066
24,1542881481407.0781
24,1542881481584.6414
24,1542881482243.069
22,1542881482243.7102
22,1542881482355.2935
22,1542881482367.8547
22,1542881482755.4111
22,1542881483254.1846
23,1542881483340.3223
23,1542881483582.2144
24,1542881483650.8547
22,1542881484233.9937
23,1542881484389.0938
24,1542881485482.6204
24,1542881485625.4521
24,1542881485631.3638
23,1542881485864.9421
24,1542881485973.2766
24,1542881486377.7131
24,1542881486881.2969
23,1542881486936.5012
23,1542881487239.7593
24,1542881487616.011
24,1542881487680.0747
23,1542881488006.5542
22,1542881488461.2476
23,1542881488506.1328
23,1542881488748.4697
23,1542881488949.461
24,1542881489041.4788
22,1542881489052.7737
23,1542881489371.1118
22,1542881489421.6753
23,1542881490332.2446
23,1542881490362.465
23,1542881490511.6907
24,1542881491264.4531
23,1542881491768.0059
24,1542881492170.2673
22,1542881492316.6968
23,1542881492316.8665
23,1542881492504.2292
23,1542881492773.7278
22,1542881493074.686
24,1542881493768.1128
23,1542881493782.6895
23,1542881493789.634
24,1542881493793.0732
24,1542881494274.6008
24,1542881494298.8696
23,1542881494482.82
23,1542881495069.1697
23,1542881495080.852
22,1542881495194.16
24,1542881496419.0496
22,1542881496752.0874
23,1542881496813.4011
22,1542881496995.2764
24,1542881497287.0242
23,1542881498027.6423
22,1542881498144.4285
23,1542881498549.0967
23,1542881498735.0098
23,1542881499890.7334
24,1542881500775.7292
24,1542881501107.56
24,1542881501245.5159
22,1542881501313.9976
23,1542881501789.3818
24,1542881502505.244
23,1542881502965.558
22,1542881503152.985
22,1542881503247.929
23,1542881503365.3862
24,1542881503565.728
24,1542881504301.255
24,1542881504598.41
22,1542881505019.0461
23,1542881505859.3003
23,1542881505890.9526
22,1542881506383.5876
22,1542881507094.9802
24,1542881507194.7078
24,1542881507278.7441
23,1542881507339.2502
23,1542881507561.2822
22,1542881507711.036
23,1542881507888.616
22,1542881508969.0352
23,1542881508973.5867
22,1542881509730.701
24,1542881509834.4639
24,1542881510247.5193
23,1542881510562.153
22,1542881510768.455
22,1542881511709.5872
23,1542881511852.806
24,1542881511931.2744
24,1542881512624.698
23,1542881513099.7256
24,1542881513484.662
23,1542881513727.8062
22,1542881513781.162
23,1542881513841.1187
24,1542881513997.4153
23,1542881514157.84
23,1542881514199.5334
22,1542881514738.2246
22,1542881514818.8726
22,1542881514918.791
23,1542881514979.2964
24,1542881516227.625
22,1542881516540.9578
23,1542881516901.5105
22,1542881516989.4868
23,1542881517208.768
23,1542881517251.547
23,1542881517297.8296
23,1542881517817.987
22,1542881517850.589
24,1542881517893.9915
22,1542881518283.6423
23,1542881518406.1213
24,1542881518408.7258
23,1542881518929.3552
23,1542881518972.551
23,1542881519000.1865
23,1542881519174.2498
24,1542881519394.232
23,1542881520178.3123
23,1542881520767.0806
23,1542881520858.043
24,1542881520865.9646
24,1542881521156.8584
24,1542881521236.22
23,1542881521934.785
24,1542881522108.1096
23,1542881522151.5332
23,1542881522514.4036
23,1542881522723.1584
22,1542881524071.0544
24,1542881524214.239
24,1542881524853.0437
24,1542881525129.9897
22,1542881525880.192
23,1542881526116.4243
