timestamp,temperature,pressure,humidity
1542965871520.033,22.439319862198317,1006.9598486200039,55.417673097048755
1542965931600.301,21.430460760049755,1006.8740509685063,57.46045620701535
1542965991621.124,21.899578794487752,1006.8475147605296,54.38480272675282
1542966051658.681,22.277901623543585,1006.9163264547001,52.51421840492574
1542966111739.2932,22.504896106780507,1006.8231295642696,51.25848555995672
1542966171808.711,22.69153645672486,1006.8799733952953,50.40998949764562
1542966231889.571,22.787378953420557,1006.8720973797913,49.8056773454417
1542966291919.102,22.84791111072991,1006.8614469538375,49.33508625605275
1542966351999.695,22.86808850581292,1006.78625727764,48.958990539463606
1542966412080.354,22.888265905552544,1006.7916538473095,48.65027354871746
1542966472161.0588,22.888265905552544,1006.7916538473095,48.397311533646054
1542966532241.635,22.88322155518108,1006.8104528477078,48.14985355140176
1542966592322.207,22.878177205100656,1006.8292514497806,47.93611665625001
1542966652402.7642,22.86808850581292,1006.8937108883359,47.727899267575076
1542966712483.332,22.86304415660561,1006.8856448660803,47.55912939950217
1542966772563.966,22.852955459064106,1006.8157873834716,47.39026435919601
1542966832644.591,22.84791111072991,1006.8614469538375,47.25522523141503
1542966892725.1301,22.827733720303513,1006.9097685240545,47.08618322613505
1542966952805.695,22.827733720303513,1006.9366302571715,47.00746044951486
1542967012827.18,22.80755633453373,1006.9043636122566,46.87778663449765
1542967072889.042,22.80251198881888,1006.9500183258124,46.80460171797183
1542967132969.637,22.80755633453373,1006.9580853644543,46.692219939628735
1542967193050.249,22.80251198881888,1006.8962970154679,46.6415268362867
1542967253130.847,22.797467643395066,1006.9419513129516,46.59083411567258
1542967313211.4402,22.80251198881888,1006.8425757763029,46.54592758148404
1542967373233.312,22.80755633453373,1006.8506419312392,46.512266810494125
1542967433255.1848,22.716758156195283,1006.5980278460662,46.46583055996663
1542967493335.745,22.827733720303513,1006.7485984990748,46.45634999418847
1542967553416.321,22.837822414934635,1006.7378668327608,46.43401346814498
1542967613496.8618,22.84791111072991,1006.6734095080524,46.39480261093774
1542967673577.522,22.86808850581292,1006.7325305790831,46.38949532909925
1542967733658.072,22.878177205100656,1006.6680688097258,46.36152980940408
1542967793738.6602,22.878177205100656,1006.6949325385705,46.3446552888015
1542967853819.313,22.898354607168585,1006.6734608138051,46.33934500823939
1542967913840.062,22.903398958413163,1006.6546600090152,46.322548040542934
1542967973861.851,22.918532013893127,1006.759447915466,46.30028158855474
1542968033883.73,22.938709425274283,1006.7111071346012,46.27809121810833
1542968093964.283,22.94879813271109,1006.7003683477028,46.25574338290559
1542968154044.8179,22.968975551077165,1006.6788884845512,46.239175089752024
1542968214125.367,22.989152974099852,1006.711142516249,46.20572560401119
1542968275224.031,23.009330401779152,1006.6090503050259,46.211659923031206
1542968335304.603,23.019419117365032,1006.732654526203,46.172425532966166
1542968395385.165,23.039596552029252,1006.6574261112596,46.1333408587431
1542968455406.155,23.06481835190789,1006.6171249190735,46.09995512229301
1542968515426.958,23.07995143532753,1006.6144392478669,46.055158963059625
1542968575448.4539,23.090040159062482,1006.5768179001009,46.010284580431545
1542968635529.144,23.110217610024847,1006.6628119066189,45.93178475605683
1542968695549.8892,23.12030633725226,1006.6251882151015,45.8981600842166
1542968755571.8,23.125350701302523,1006.6063757716465,45.7743991755826
